,TRAN DATE,PAYSLIP,CHEQUE,AMOUNT
628,2018-03-08,5390.0,33072.0,4447.0
629,2018-03-08,5390.0,234593.0,10665.0
630,2018-03-08,5390.0,601446.0,13129.0
631,2018-03-08,5390.0,22735.0,16535.0
632,2018-03-08,5390.0,994821.0,18512.0
633,2018-03-08,5390.0,517060.0,27371.0
634,2018-03-08,5391.0,262668.0,30316.0
635,2018-03-08,5391.0,34674.0,971.0
636,2018-03-08,5391.0,963276.0,1197.0
637,2018-03-08,5391.0,121698.0,4141.0
638,2018-03-08,5391.0,38585.0,8400.0
639,2018-03-08,5391.0,72.0,11475.0
640,2018-03-08,5391.0,284781.0,12340.0
641,2018-03-08,5391.0,609322.0,13324.0
642,2018-03-08,5391.0,197929.0,15668.0
643,2018-03-08,5391.0,736669.0,19051.0
644,2018-03-08,5391.0,499664.0,26530.0
645,2018-03-08,5392.0,357822.0,44023.0
646,2018-03-08,5392.0,443847.0,5487.0
647,2018-03-08,5392.0,197928.0,5946.0
648,2018-03-08,5392.0,806983.0,6005.0
649,2018-03-08,5392.0,361724.0,6065.0
650,2018-03-08,5392.0,99047.0,7679.0
651,2018-03-08,5392.0,28955.0,11026.0
652,2018-03-08,5392.0,835731.0,14982.0
653,2018-03-08,5392.0,180113.0,24749.0
654,2018-03-08,5393.0,105889.0,26423.0
655,2018-03-08,5393.0,849204.0,1516.0
656,2018-03-08,5393.0,99048.0,2560.0
657,2018-03-08,5394.0,931391.0,4987.0
658,2018-03-08,5395.0,27.0,3428.0
659,2018-03-08,5395.0,135833.0,500.0
660,2018-03-08,5395.0,90045.0,803.0
