EXCESS CREDIT BY BANK UPTO - 042018,,,63140801.57
DATE,CHEQUE NO.,,AMOUNT
,,,
21-04-2018,2,716922,9679.00
21-04-2018,2,77286,9768.00
21-04-2018,2,884925,9833.00
21-04-2018,2,356574,10473.00
21-04-2018,2,940161,10799.00
21-04-2018,2,379016,14016.00
21-04-2018,2,822071,24758.00
21-04-2018,2,932571,42900.00
23-04-2018,2,97910,2451.00
23-04-2018,2,97912,2524.00
23-04-2018,2,664438,4257.00
23-04-2018,2,833613,4375.00
23-04-2018,2,664437,4884.00
23-04-2018,2,936823,5362.00
23-04-2018,2,784043,6005.00
23-04-2018,2,210701,7328.00
23-04-2018,2,79441,13467.00
23-04-2018,2,882291,13813.00
23-04-2018,2,7917,15850.00
23-04-2018,2,882292,16272.00
23-04-2018,2,103472,19117.00
23-04-2018,2,880421,20121.00
23-04-2018,2,304008,24260.00
23-04-2018,2,605609,26279.00
23-04-2018,2,863335,26312.00
23-04-2018,2,539514,30772.00
23-04-2018,2,357390,35360.00
23-04-2018,2,605608,49127.00
24-04-2018,2,281296,1082.00
24-04-2018,2,56325,1530.00
24-04-2018,2,197493,2477.00
24-04-2018,2,958916,2765.00
24-04-2018,2,899788,3062.00
24-04-2018,2,634993,4752.00
24-04-2018,2,641354,6151.00
24-04-2018,2,168361,6342.00
24-04-2018,2,13420,6676.00
24-04-2018,2,507110,7183.00
24-04-2018,2,168362,8407.00
24-04-2018,2,668452,8624.00
24-04-2018,2,678251,9244.00
24-04-2018,2,248100,12010.00
24-04-2018,2,630414,12010.00
24-04-2018,2,47894,12345.00
24-04-2018,2,419237,13882.00
24-04-2018,2,13421,17027.00
24-04-2018,2,958915,17371.00
24-04-2018,2,280833,23352.00
24-04-2018,2,331064,27300.00
24-04-2018,2,720482,31119.00
24-04-2018,2,645676,38457.00
24-04-2018,2,834670,42493.00
24-04-2018,2,35958,46734.00
25-04-2018,2,225663,2408.00
25-04-2018,2,157695,3100.00
25-04-2018,2,53145,3536.00
25-04-2018,2,450151,3788.00
25-04-2018,2,846103,4002.00
25-04-2018,2,501927,4924.00
25-04-2018,2,747107,6120.00
25-04-2018,2,237327,11489.00
25-04-2018,2,100081,11770.00
25-04-2018,2,881320,12450.00
25-04-2018,2,200139,13919.00
25-04-2018,2,8693,14067.00
25-04-2018,2,84173,15171.86
25-04-2018,2,523867,22892.00
25-04-2018,2,221363,25162.00
25-04-2018,2,75836,39574.00
25-04-2018,2,465805,47868.00
25-04-2018,2,788965,56893.00
25-04-2018,2,573736,156388.00
26-04-2018,2,866062,1149.00
26-04-2018,2,779034,2060.00
26-04-2018,2,399384,2582.00
26-04-2018,2,376472,3592.00
26-04-2018,2,857191,4918.00
26-04-2018,2,796567,5011.00
26-04-2018,2,685019,5068.00
26-04-2018,2,570353,5551.00
26-04-2018,2,240796,6266.00
26-04-2018,2,144905,6523.00
26-04-2018,2,748197,6561.00
26-04-2018,2,485427,6648.00
26-04-2018,2,920901,6920.00
26-04-2018,2,798255,6931.00
26-04-2018,2,261890,7294.00
26-04-2018,2,126628,9102.00
26-04-2018,2,850347,9219.00
26-04-2018,2,373020,10315.00
26-04-2018,2,43252,11003.00
26-04-2018,2,862495,11354.00
26-04-2018,2,291621,11518.00
26-04-2018,2,509713,12000.00
26-04-2018,2,685018,12557.00
26-04-2018,2,535649,18473.00
26-04-2018,2,353745,19454.00
26-04-2018,2,861347,19987.00
26-04-2018,2,93751,25592.00
26-04-2018,2,651701,25804.00
26-04-2018,2,957082,25918.00
26-04-2018,2,393244,25986.00
26-04-2018,2,158135,33353.00
26-04-2018,2,737824,37208.00
26-04-2018,2,164008,45736.00
26-04-2018,2,983387,47272.00
26-04-2018,2,306597,125583.00
27-04-2018,2,719701,662.00
27-04-2018,2,176373,2152.00
27-04-2018,2,625031,2838.00
27-04-2018,2,625037,2853.00
27-04-2018,2,184629,3062.00
27-04-2018,2,678631,3305.00
27-04-2018,2,818846,3492.00
27-04-2018,2,645475,4030.00
